building_id,inject,week,policy,baseline_mode,baseline_n,skill,baseline,ratio,state,operating
Bull_education_Linnie,True,2017-07-10,rolling_only,rolling,8,3.0733380064434503,1.090673391159555,2.817835322062836,alert,operating
Bull_education_Linnie,True,2017-07-17,auto,same_period,6,7.1827561031550085,1.677157147928784,4.282697129499999,alert,operating
Bull_education_Linnie,True,2017-07-17,rolling_only,rolling,8,7.1827561031550085,1.2913383111718146,5.562257420084651,alert,operating
Bull_education_Linnie,True,2017-07-24,auto,same_period,6,6.4931481901503325,1.677157147928784,3.8715204464704382,alert,operating
Bull_education_Linnie,True,2017-07-24,rolling_only,rolling,8,6.4931481901503325,1.3324716570500663,4.8730103607047,alert,operating
Bull_education_Linnie,True,2017-07-31,auto,same_period,7,3.257801657334401,1.5187164679186493,2.1451019503325135,alert,operating
Bull_education_Linnie,True,2017-07-31,rolling_only,rolling,8,3.257801657334401,1.617571228184169,2.0140081627141075,alert,operating
Bull_education_Linnie,True,2017-08-07,auto,same_period,7,2.793015138815099,1.8355978279389185,1.5215833753470969,alert,operating
Bull_education_Linnie,True,2017-08-07,rolling_only,rolling,8,2.793015138815099,2.4790151899339468,1.1266631806679324,stable,operating
Bull_education_Linnie,True,2017-08-14,auto,same_period,7,1.6832093174868346,1.349847036053681,1.2469630058289778,warn,operating
Bull_education_Linnie,True,2017-08-14,rolling_only,rolling,8,1.6832093174868346,2.9331765726292742,0.573852025545813,stable,operating
Bull_education_Linnie,True,2017-08-21,auto,same_period,7,2.210465027669202,1.1280467658880282,1.959550875471963,alert,operating
Bull_education_Linnie,True,2017-08-21,rolling_only,rolling,8,2.210465027669202,2.933176572629275,0.753607896741027,stable,operating
Bull_education_Linnie,True,2017-08-28,auto,same_period,7,1.2799248114802864,1.349847036053681,0.9481998902795576,stable,operating
Bull_education_Linnie,True,2017-08-28,rolling_only,rolling,8,1.2799248114802864,2.933176572629275,0.43636132356429275,stable,operating
Bull_education_Linnie,True,2017-09-04,auto,same_period,7,1.3493875524630459,1.1280467658880282,1.1962159666321746,warn,operating
Bull_education_Linnie,True,2017-09-04,rolling_only,rolling,8,1.3493875524630459,2.933176572629275,0.4600430690244693,stable,operating
Bull_education_Linnie,True,2017-09-11,auto,same_period,7,1.0573016096314907,1.1280467658880282,0.937285262990985,stable,operating
Bull_education_Linnie,True,2017-09-11,rolling_only,rolling,8,1.0573016096314907,2.5017400832421517,0.4226264817491638,stable,operating
Bull_education_Linnie,True,2017-09-18,auto,same_period,7,1.947834862175874,1.1280467658880282,1.7267323670242403,alert,operating
Bull_education_Linnie,True,2017-09-18,rolling_only,rolling,8,1.947834862175874,1.9468371725780194,1.0005124668934349,stable,operating
Bull_education_Linnie,True,2017-09-25,auto,same_period,7,2.099439895441376,1.0120446168832247,2.0744538930575835,alert,operating
Bull_education_Linnie,True,2017-09-25,rolling_only,rolling,8,2.099439895441376,1.8155220898313535,1.1563835588672986,warn,operating
Bull_education_Linnie,True,2017-10-02,auto,same_period,7,4.249406908682213,0.3265737651015716,13.01208903709872,alert,operating
Bull_education_Linnie,True,2017-10-02,rolling_only,rolling,8,4.249406908682213,1.8155220898313553,2.340597744573266,alert,operating
Bull_education_Linnie,True,2017-10-09,auto,same_period,7,1.1479798133258905,0.3265737651015716,3.515223621740845,alert,operating
Bull_education_Linnie,True,2017-10-09,rolling_only,rolling,8,1.1479798133258905,1.8155220898313542,0.632313878060568,stable,operating
Bull_education_Linnie,True,2017-10-16,auto,same_period,7,1.1671171531607836,0.3027791494845685,3.854681391197537,alert,operating
Bull_education_Linnie,True,2017-10-16,rolling_only,rolling,8,1.1671171531607836,1.6486112073194592,0.7079395966611464,stable,operating
Bull_education_Linnie,True,2017-10-23,auto,same_period,7,0.5688347230247508,0.3027791494845685,1.8787116748068615,alert,operating
Bull_education_Linnie,True,2017-10-23,rolling_only,rolling,8,0.5688347230247508,1.3146561819716664,0.43268706360292336,stable,operating
Bull_education_Linnie,True,2017-10-30,auto,same_period,7,0.7068173299952344,0.3027791494845684,2.334431981853686,alert,operating
Bull_education_Linnie,True,2017-10-30,rolling_only,rolling,8,0.7068173299952344,1.258252352811915,0.5617452877522179,stable,operating
Bull_education_Linnie,True,2017-11-06,auto,same_period,7,0.4199784239226158,0.2787489025484233,1.506654986200918,alert,operating
Bull_education_Linnie,True,2017-11-06,rolling_only,rolling,8,0.4199784239226158,1.157548483243337,0.3628171346619345,stable,operating
Bull_education_Linnie,True,2017-11-13,auto,same_period,7,0.6906784883037707,0.3027791494845685,2.2811296269229127,alert,operating
Bull_education_Linnie,True,2017-11-13,rolling_only,rolling,8,0.6906784883037707,1.1575484832433363,0.5966734856483574,stable,operating
Bull_education_Linnie,True,2017-11-20,auto,same_period,7,0.3949644848059061,0.3875636084381979,1.0190959011800211,stable,operating
Bull_education_Linnie,True,2017-11-20,rolling_only,rolling,8,0.3949644848059061,0.927398571660563,0.42588429276820905,stable,operating
Bull_education_Linnie,True,2017-11-27,auto,same_period,7,0.5410423715836636,0.38756360843819787,1.3960092222382638,alert,operating
Bull_education_Linnie,True,2017-11-27,rolling_only,rolling,8,0.5410423715836636,0.6987479091495028,0.7743026698172247,stable,operating
Bull_education_Linnie,True,2017-12-04,auto,same_period,7,0.5353730943483317,0.49131795808913953,1.089667262378387,stable,operating
Bull_education_Linnie,True,2017-12-04,rolling_only,rolling,8,0.5353730943483317,0.6297566056642605,0.8501270007062902,stable,operating
Bull_education_Linnie,True,2017-12-11,auto,same_period,7,0.7850754671466776,0.5648818004300786,1.3898048521813808,alert,operating
Bull_education_Linnie,True,2017-12-11,rolling_only,rolling,8,0.7850754671466776,0.5549385473042071,1.41470703550949,alert,operating
Bull_education_Linnie,True,2017-12-18,auto,same_period,8,0.8318850824352897,0.6464890866748908,1.286773589193829,warn,operating
Bull_education_Linnie,True,2017-12-18,rolling_only,rolling,8,0.8318850824352897,0.5549385473042073,1.49905802449017,alert,operating
Cockatoo_lodging_Aimee,False,2017-01-09,auto,same_period,4,0.8852415116989442,0.9686386215989533,0.9139027620410761,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-09,rolling_only,rolling,8,0.8852415116989442,1.0511693499297814,0.8421492804732926,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-16,auto,same_period,5,0.7945443460609363,0.9424736478274981,0.843041445129469,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-16,rolling_only,rolling,8,0.7945443460609363,1.0511693499297814,0.7558671170482779,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-23,auto,same_period,6,0.8551690799933701,0.9350348198805047,0.9145852772655662,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-23,rolling_only,rolling,8,0.8551690799933701,1.0511693499297818,0.8135407297125772,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-30,auto,same_period,7,0.978027678541897,0.927595991933511,1.054368159249227,stable,operating
Cockatoo_lodging_Aimee,False,2017-01-30,rolling_only,rolling,8,0.978027678541897,0.9442371959201332,1.0357860109385288,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-06,auto,same_period,7,0.9605968725725954,0.8608439476464309,1.1158780580369898,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-06,rolling_only,rolling,8,0.9605968725725954,0.9316345951204201,1.0310875933588874,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-13,auto,same_period,7,0.9605968725725956,0.8608439476464309,1.11587805803699,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-13,rolling_only,rolling,8,0.9605968725725956,0.9316345951204201,1.0310875933588877,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-20,auto,same_period,7,0.9605968725725959,0.8608439476464309,1.1158780580369903,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-20,rolling_only,rolling,8,0.9605968725725959,0.9316345951204204,1.0310875933588877,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-27,auto,same_period,7,0.7522947053825759,0.6787667478786819,1.1083258096152877,stable,operating
Cockatoo_lodging_Aimee,False,2017-02-27,rolling_only,rolling,8,0.7522947053825759,0.9229191921357702,0.8151252155041394,stable,operating
Cockatoo_lodging_Aimee,False,2017-03-06,auto,same_period,6,0.8490134084399211,0.6723653111712141,1.2627263696293287,warn,operating
Cockatoo_lodging_Aimee,False,2017-03-06,rolling_only,rolling,8,0.8490134084399211,0.8761320520840951,0.9690473101861008,stable,operating
Cockatoo_lodging_Aimee,False,2017-03-13,auto,same_period,6,1.0588750802934037,0.6508832052405044,1.6268280880010484,alert,operating
Cockatoo_lodging_Aimee,False,2017-03-13,rolling_only,rolling,8,1.0588750802934037,0.8610958362313079,1.2296831963881059,warn,operating
Cockatoo_lodging_Aimee,False,2017-03-20,auto,same_period,6,1.1038775770577987,0.6508832052405045,1.6959687516440227,alert,operating
Cockatoo_lodging_Aimee,False,2017-03-20,rolling_only,rolling,8,1.1038775770577987,0.870205295846157,1.2685254644243769,warn,operating
Cockatoo_lodging_Aimee,False,2017-03-27,auto,same_period,6,0.9472087831445812,0.613141312792897,1.5448458020712812,alert,operating
Cockatoo_lodging_Aimee,False,2017-03-27,rolling_only,rolling,8,0.9472087831445812,0.9078829762829832,1.043315942570709,stable,operating
Cockatoo_lodging_Aimee,False,2017-04-03,auto,same_period,6,1.765532170827975,0.57607085557558,3.06478301018014,alert,operating
Cockatoo_lodging_Aimee,False,2017-04-03,rolling_only,rolling,8,1.765532170827975,0.9539028278585888,1.8508511761008282,alert,operating
Cockatoo_lodging_Aimee,False,2017-04-10,auto,same_period,6,0.9988519489093723,0.6256930452309915,1.5963929222525068,alert,operating
Cockatoo_lodging_Aimee,False,2017-04-10,rolling_only,rolling,8,0.9988519489093723,0.9693122755572465,1.0304748780109525,stable,operating
Cockatoo_lodging_Aimee,False,2017-04-17,auto,same_period,6,0.6134658322454036,0.5760708555755802,1.0649138492390147,stable,operating
Cockatoo_lodging_Aimee,False,2017-04-17,rolling_only,rolling,8,0.6134658322454036,0.9797244107409839,0.6261616282291342,stable,operating
Cockatoo_lodging_Aimee,False,2017-04-24,auto,same_period,7,0.47388434977104543,0.5616616215826299,0.8437185870662681,stable,operating
Cockatoo_lodging_Aimee,False,2017-04-24,rolling_only,rolling,8,0.47388434977104543,0.9730303660269766,0.4870190759883308,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-01,auto,same_period,7,0.2895585276031548,0.5820817808296337,0.49745334270804825,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-01,rolling_only,rolling,8,0.2895585276031548,0.9730303660269766,0.2975842663425439,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-08,auto,same_period,7,0.43818594507802544,0.5820817808296334,0.7527910329945131,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-08,rolling_only,rolling,8,0.43818594507802544,0.9730303660269762,0.45033121306090584,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-15,auto,same_period,7,0.4624517098765346,0.4982977698554187,0.9280629732914822,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-15,rolling_only,rolling,8,0.4624517098765346,0.7803373076949922,0.5926305269737168,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-22,auto,same_period,7,0.4186856393662552,0.5820817808296336,0.7192900605298246,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-22,rolling_only,rolling,8,0.4186856393662552,0.5436750910082248,0.770102670309612,stable,operating
Cockatoo_lodging_Aimee,False,2017-05-29,auto,same_period,7,0.7165591867613569,0.5820817808296337,1.2310283715460983,warn,operating
Cockatoo_lodging_Aimee,False,2017-05-29,rolling_only,rolling,8,0.7165591867613569,0.46816802982379047,1.5305598441462482,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-05,auto,same_period,7,1.177362332346627,0.5833635832964759,2.0182307673262323,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-05,rolling_only,rolling,8,1.177362332346627,0.46816802982379013,2.514828560142743,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-12,auto,same_period,6,1.4814446357848825,0.5946763746668494,2.491177889175133,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-12,rolling_only,rolling,8,1.4814446357848825,0.46816802982379,3.164343871029535,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-19,auto,same_period,6,2.0323048235448917,0.6706849741342493,3.030192865388528,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-19,rolling_only,rolling,8,2.0323048235448917,0.46816802982379024,4.34097309957242,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-26,auto,same_period,6,1.317280345990574,0.5956111429672839,2.211644898763975,alert,operating
Cockatoo_lodging_Aimee,False,2017-06-26,rolling_only,rolling,8,1.317280345990574,0.5895054483189459,2.234551605497415,alert,operating
Cockatoo_lodging_Aimee,False,2017-07-03,auto,same_period,6,1.5260039908699496,0.6706849741342491,2.2752917535386645,alert,operating
Cockatoo_lodging_Aimee,False,2017-07-03,rolling_only,rolling,8,1.5260039908699496,0.9469607595539921,1.6114754233202657,alert,operating
Cockatoo_lodging_Aimee,False,2017-07-10,auto,same_period,6,1.1639860292662665,0.8845587484972629,1.3158945420456358,alert,operating
Cockatoo_lodging_Aimee,False,2017-07-10,rolling_only,rolling,8,1.1639860292662665,1.2473213391686007,0.9331885799709951,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-17,auto,same_period,5,1.0096759854773782,1.0337367147632506,0.97672450930469,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-17,rolling_only,rolling,8,1.0096759854773782,1.2473213391685998,0.8094754364984859,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-24,auto,same_period,4,0.48285816650859315,1.0537886892695538,0.4582115669160314,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-24,rolling_only,rolling,8,0.48285816650859315,1.2473213391685998,0.38711609538440317,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-31,auto,same_period,5,0.5936760690175923,1.0337367147632506,0.5743010386871649,stable,operating
Cockatoo_lodging_Aimee,False,2017-07-31,rolling_only,rolling,8,0.5936760690175923,1.2473213391686002,0.47596080526715434,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-07,auto,same_period,5,0.4285616941754137,0.5852331198973447,0.7322922773929599,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-07,rolling_only,rolling,8,0.4285616941754137,1.2406331876284196,0.34543787676246784,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-14,auto,same_period,5,0.9585798667898855,0.5687326578177773,1.6854665432225202,alert,operating
Cockatoo_lodging_Aimee,False,2017-08-14,rolling_only,rolling,8,0.9585798667898855,1.0868310073718226,0.8819953242849831,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-21,auto,same_period,5,0.4691349819020503,0.5444739551645331,0.8616297941382405,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-21,rolling_only,rolling,8,0.4691349819020503,0.984127926133632,0.4767012188599836,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-28,auto,same_period,5,0.48631338561981435,0.5444739551645329,0.8931802540910462,stable,operating
Cockatoo_lodging_Aimee,False,2017-08-28,rolling_only,rolling,8,0.48631338561981435,0.7761279679037391,0.626589178242486,stable,operating
Cockatoo_lodging_Aimee,False,2017-09-04,auto,same_period,6,0.6081658773235827,0.4353274476734775,1.3970308570566972,alert,operating
Cockatoo_lodging_Aimee,False,2017-09-04,rolling_only,rolling,8,0.6081658773235827,0.5399947273187032,1.1262441030551862,stable,operating
Cockatoo_lodging_Aimee,False,2017-09-11,auto,same_period,7,0.43522749065473326,0.5444739551645335,0.7993541041338016,stable,operating
Cockatoo_lodging_Aimee,False,2017-09-11,rolling_only,rolling,8,0.43522749065473326,0.5399947273187031,0.805984704361499,stable,operating
Cockatoo_lodging_Aimee,False,2017-09-18,auto,same_period,7,0.6073085977214309,0.5186145408058852,1.171021153355481,warn,operating
Cockatoo_lodging_Aimee,False,2017-09-18,rolling_only,rolling,8,0.6073085977214309,0.4845857760642036,1.253253041502744,warn,operating
Cockatoo_lodging_Aimee,False,2017-09-25,auto,same_period,7,0.31478281825938315,0.5186145408058851,0.6069687474829304,stable,operating
Cockatoo_lodging_Aimee,False,2017-09-25,rolling_only,rolling,8,0.31478281825938315,0.5399947273187033,0.5829368368509998,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-02,auto,same_period,7,0.34338705668931196,0.4310838655512266,0.7965667104015206,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-02,rolling_only,rolling,8,0.34338705668931196,0.4777241837609322,0.7187977254698777,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-09,auto,same_period,7,0.4936983312274955,0.5186145408058851,0.9519562071289559,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-09,rolling_only,rolling,8,0.4936983312274955,0.4777241837609322,1.03343801299906,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-16,auto,same_period,7,0.5028048797828272,0.5186145408058852,0.9695155847375758,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-16,rolling_only,rolling,8,0.5028048797828272,0.47772418376093245,1.0525003691972308,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-23,auto,same_period,7,0.5180927601139821,0.5931437045051519,0.8734692051502371,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-23,rolling_only,rolling,8,0.5180927601139821,0.49000585842365507,1.057319522220984,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-30,auto,same_period,7,0.4138064374164538,0.6833257414119968,0.6055771242590405,stable,operating
Cockatoo_lodging_Aimee,False,2017-10-30,rolling_only,rolling,8,0.4138064374164538,0.4982516055051616,0.8305170175957757,stable,operating
Cockatoo_lodging_Aimee,False,2017-11-06,auto,same_period,7,0.633859613066285,0.7451226228234401,0.8506782557003113,stable,operating
Cockatoo_lodging_Aimee,False,2017-11-06,rolling_only,rolling,8,0.633859613066285,0.46446291094111447,1.364715240194167,alert,operating
Cockatoo_lodging_Aimee,False,2017-11-13,auto,same_period,7,0.7382413426827831,0.8416436635999494,0.8771423995816886,stable,operating
Cockatoo_lodging_Aimee,False,2017-11-13,rolling_only,rolling,8,0.7382413426827831,0.4982516055051615,1.4816637508559627,alert,operating
Cockatoo_lodging_Aimee,False,2017-11-20,auto,same_period,7,0.8015588456683258,0.8861706348681803,0.9045197551457563,stable,operating
Cockatoo_lodging_Aimee,False,2017-11-20,rolling_only,rolling,8,0.8015588456683258,0.4982516055051613,1.608743126588927,alert,operating
Cockatoo_lodging_Aimee,False,2017-11-27,auto,same_period,7,0.9517880988204133,1.0032328801413222,0.9487209975477857,stable,operating
Cockatoo_lodging_Aimee,False,2017-11-27,rolling_only,rolling,8,0.9517880988204133,0.5104488199484046,1.864610244209436,alert,operating
Cockatoo_lodging_Aimee,False,2017-12-04,auto,same_period,7,0.8309407836736626,1.0991058197182415,0.7560152705648273,stable,operating
Cockatoo_lodging_Aimee,False,2017-12-04,rolling_only,rolling,8,0.8309407836736626,0.5759761865901336,1.4426651709213156,alert,operating
Cockatoo_lodging_Aimee,False,2017-12-11,auto,same_period,7,0.9465948921876994,1.0991058197182408,0.8612409062035191,stable,operating
Cockatoo_lodging_Aimee,False,2017-12-11,rolling_only,rolling,8,0.9465948921876994,0.686050477874534,1.3797744083210364,alert,operating
Cockatoo_lodging_Aimee,False,2017-12-18,auto,same_period,8,0.7979621940387356,1.0543935354913183,0.7567973125583582,stable,operating
Cockatoo_lodging_Aimee,False,2017-12-18,rolling_only,rolling,8,0.7979621940387356,0.769900094175555,1.036449014716943,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-09,auto,same_period,4,0.885241511698944,0.9686386215989526,0.9139027620410766,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-09,rolling_only,rolling,8,0.885241511698944,1.0511693499297814,0.8421492804732925,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-16,auto,same_period,5,0.7945443460609362,0.9424736478274983,0.8430414451294688,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-16,rolling_only,rolling,8,0.7945443460609362,1.0511693499297816,0.7558671170482777,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-23,auto,same_period,6,0.8551690799933704,0.9350348198805047,0.9145852772655665,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-23,rolling_only,rolling,8,0.8551690799933704,1.0511693499297814,0.8135407297125778,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-30,auto,same_period,7,0.9780276785418969,0.927595991933511,1.054368159249227,stable,operating
Cockatoo_lodging_Aimee,True,2017-01-30,rolling_only,rolling,8,0.9780276785418969,0.9442371959201332,1.0357860109385288,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-06,auto,same_period,7,0.960596872572596,0.8608439476464309,1.1158780580369905,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-06,rolling_only,rolling,8,0.960596872572596,0.93163459512042,1.031087593358888,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-13,auto,same_period,7,0.9605968725725955,0.8608439476464309,1.1158780580369898,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-13,rolling_only,rolling,8,0.9605968725725955,0.9316345951204201,1.0310875933588874,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-20,auto,same_period,7,0.960596872572596,0.8608439476464309,1.1158780580369905,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-20,rolling_only,rolling,8,0.960596872572596,0.9316345951204201,1.0310875933588879,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-27,auto,same_period,7,0.7522947053825761,0.6787667478786821,1.1083258096152877,stable,operating
Cockatoo_lodging_Aimee,True,2017-02-27,rolling_only,rolling,8,0.7522947053825761,0.9229191921357703,0.8151252155041395,stable,operating
Cockatoo_lodging_Aimee,True,2017-03-06,auto,same_period,6,0.8490134084399212,0.6723653111712142,1.2627263696293287,warn,operating
Cockatoo_lodging_Aimee,True,2017-03-06,rolling_only,rolling,8,0.8490134084399212,0.8761320520840952,0.9690473101861008,stable,operating
Cockatoo_lodging_Aimee,True,2017-03-13,auto,same_period,6,1.0588750802934044,0.6508832052405045,1.6268280880010493,alert,operating
Cockatoo_lodging_Aimee,True,2017-03-13,rolling_only,rolling,8,1.0588750802934044,0.8610958362313079,1.2296831963881067,warn,operating
Cockatoo_lodging_Aimee,True,2017-03-20,auto,same_period,6,1.1038775770577993,0.6508832052405045,1.6959687516440238,alert,operating
Cockatoo_lodging_Aimee,True,2017-03-20,rolling_only,rolling,8,1.1038775770577993,0.870205295846157,1.2685254644243777,warn,operating
Cockatoo_lodging_Aimee,True,2017-03-27,auto,same_period,6,0.9472087831445811,0.6131413127928971,1.5448458020712807,alert,operating
Cockatoo_lodging_Aimee,True,2017-03-27,rolling_only,rolling,8,0.9472087831445811,0.9078829762829832,1.0433159425707088,stable,operating
Cockatoo_lodging_Aimee,True,2017-04-03,auto,same_period,6,1.765532170827975,0.5760708555755808,3.064783010180136,alert,operating
Cockatoo_lodging_Aimee,True,2017-04-03,rolling_only,rolling,8,1.765532170827975,0.9539028278585886,1.8508511761008286,alert,operating
Cockatoo_lodging_Aimee,True,2017-04-10,auto,same_period,6,0.9988519489093722,0.6256930452309916,1.5963929222525064,alert,operating
Cockatoo_lodging_Aimee,True,2017-04-10,rolling_only,rolling,8,0.9988519489093722,0.9693122755572461,1.0304748780109527,stable,operating
Cockatoo_lodging_Aimee,True,2017-04-17,auto,same_period,6,0.6134658322454034,0.5760708555755805,1.0649138492390138,stable,operating
Cockatoo_lodging_Aimee,True,2017-04-17,rolling_only,rolling,8,0.6134658322454034,0.9797244107409846,0.6261616282291336,stable,operating
Cockatoo_lodging_Aimee,True,2017-04-24,auto,same_period,7,0.4738843497710456,0.5616616215826294,0.843718587066269,stable,operating
Cockatoo_lodging_Aimee,True,2017-04-24,rolling_only,rolling,8,0.4738843497710456,0.9730303660269767,0.48701907598833094,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-01,auto,same_period,7,0.28955852760315465,0.5820817808296332,0.49745334270804836,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-01,rolling_only,rolling,8,0.28955852760315465,0.9730303660269769,0.29758426634254365,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-08,auto,same_period,7,0.43818594507802544,0.5820817808296332,0.7527910329945132,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-08,rolling_only,rolling,8,0.43818594507802544,0.973030366026977,0.4503312130609055,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-15,auto,same_period,7,0.4624517098765349,0.49829776985541824,0.9280629732914837,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-15,rolling_only,rolling,8,0.4624517098765349,0.7803373076949927,0.5926305269737168,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-22,auto,same_period,7,0.4186856393662553,0.5820817808296332,0.7192900605298251,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-22,rolling_only,rolling,8,0.4186856393662553,0.5436750910082246,0.7701026703096123,stable,operating
Cockatoo_lodging_Aimee,True,2017-05-29,auto,same_period,7,0.7165591867613565,0.5820817808296332,1.2310283715460988,warn,operating
Cockatoo_lodging_Aimee,True,2017-05-29,rolling_only,rolling,8,0.7165591867613565,0.46816802982379,1.5305598441462491,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-05,auto,same_period,7,1.177362332346627,0.5833635832964756,2.018230767326233,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-05,rolling_only,rolling,8,1.177362332346627,0.46816802982379024,2.5148285601427425,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-12,auto,same_period,6,1.4814446357848823,0.5946763746668495,2.491177889175132,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-12,rolling_only,rolling,8,1.4814446357848823,0.4681680298237899,3.1643438710295353,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-19,auto,same_period,6,2.0323048235448917,0.6706849741342492,3.0301928653885284,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-19,rolling_only,rolling,8,2.0323048235448917,0.46816802982379024,4.34097309957242,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-26,auto,same_period,6,1.258836045610157,0.5956111429672839,2.113519970997761,alert,operating
Cockatoo_lodging_Aimee,True,2017-06-26,rolling_only,rolling,8,1.258836045610157,0.5895054483189457,2.1354103667742135,alert,operating
Cockatoo_lodging_Aimee,True,2017-07-03,auto,same_period,6,1.0142431514906134,0.6706849741342491,1.5122497008373341,alert,operating
Cockatoo_lodging_Aimee,True,2017-07-03,rolling_only,rolling,8,1.0142431514906134,0.9469607595539923,1.0710508764569193,stable,operating
Cockatoo_lodging_Aimee,True,2017-07-10,auto,same_period,6,1.102788078384022,0.8845587484972626,1.246709820300234,warn,operating
Cockatoo_lodging_Aimee,True,2017-07-10,rolling_only,rolling,8,1.102788078384022,1.0958027419186211,1.0063746294822828,stable,operating
Cockatoo_lodging_Aimee,True,2017-07-17,auto,same_period,5,1.296247134130609,1.0337367147632506,1.2539432097344818,warn,operating
Cockatoo_lodging_Aimee,True,2017-07-17,rolling_only,rolling,8,1.296247134130609,1.1400752053653243,1.1369838831950048,stable,operating
Cockatoo_lodging_Aimee,True,2017-07-24,auto,same_period,4,0.7596173846839543,1.0537886892695538,0.7208441240819278,stable,operating
Cockatoo_lodging_Aimee,True,2017-07-24,rolling_only,rolling,8,0.7596173846839543,1.2180991889783916,0.6236088091652358,stable,operating
Cockatoo_lodging_Aimee,True,2017-07-31,auto,same_period,5,1.2764669565138285,1.0337367147632506,1.2348085719352326,warn,operating
Cockatoo_lodging_Aimee,True,2017-07-31,rolling_only,rolling,8,1.2764669565138285,1.218099188978393,1.0479170892350629,stable,operating
Cockatoo_lodging_Aimee,True,2017-08-07,auto,same_period,5,0.8260086020500989,0.5852331198973446,1.411418072502439,alert,operating
