building_id,site_id,fold,model,mae,rmse,nmae,n,skill,mean_load,zero_frac,lgbm_sec
Bobcat_other_Howard,Bobcat,fold0,lgbm_recursive,9.20458155013443,22.485064149389054,1.7423354082139904,17280,0.4811331296207846,5.28289875,0.9241319444444445,16.1
Bobcat_other_Howard,Bobcat,fold0,lgbm_multioutput,10.583688441693818,22.089963756394926,2.0033865766770216,17280,0.5532204929847248,5.28289875,0.9241319444444445,16.1
Bobcat_other_Howard,Bobcat,fold0,lstm_seq2seq,23.92673211481555,31.252640743133885,4.529091555051202,15336,1.25067537739738,5.28289875,0.9241319444444445,16.1
Bobcat_other_Howard,Bobcat,fold0,transformer,5.847474600899885,16.31173187591342,1.1068685730348105,15336,0.3056536290960365,5.28289875,0.9241319444444445,16.1
Bobcat_other_Howard,Bobcat,fold1,seasonal_naive,33.948573530092595,46.53197165160134,0.8962673155960564,17280,1.0,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold1,lgbm_direct,22.196809992308275,31.874181131338048,0.5860121129674929,17280,0.6538363083984263,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold1,lgbm_recursive,26.152859502498597,34.11084861451776,0.6904547303198958,17280,0.7703669634105909,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold1,lgbm_multioutput,22.196809992308275,31.874181131338048,0.5860121129674929,17280,0.6538363083984263,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold1,lstm_seq2seq,23.30639625411316,35.496686682582286,0.6153060065506385,17280,0.686520634908385,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold1,transformer,22.251436516895293,34.935229883205075,0.5874542934028077,17280,0.6554454047140225,37.8777323900463,0.07690972222222223,16.7
Bobcat_other_Howard,Bobcat,fold2,seasonal_naive,43.461251990740735,107.24936022312892,1.618048296756362,17280,1.0,26.860293402777778,0.46458333333333335,17.1
Bobcat_other_Howard,Bobcat,fold2,lgbm_direct,28.036979431306357,73.0730789473375,1.0438076386912025,17280,0.6451028938899306,26.860293402777778,0.46458333333333335,17.1
