local_date,method,mae,day_ape,true_kwh,n_steps,trip_day,fold
2024-03-25,sn_week,34.85545825541667,0.05130418616940287,7063.916978518333,96,False,3
2024-03-25,lgbm_lagged,25.11039620083029,0.007992462020877066,7063.916978518333,96,False,3
2024-03-25,lgbm_perfect,23.59020025688669,0.011424748079656913,7063.916978518333,96,False,3
2024-03-26,sn_day,36.0208036284375,0.05667420669823963,7488.311067795278,96,False,3
2024-03-26,sn_week,42.657192579702546,0.046634203098373274,7488.311067795278,96,False,3
2024-03-26,lgbm_lagged,24.778510155694004,0.046918407036036495,7488.311067795278,96,False,3
2024-03-26,lgbm_perfect,24.29870379550165,0.017005175430666254,7488.311067795278,96,False,3
2024-03-27,sn_day,69.70446034597107,0.12145577299257931,8523.54478874975,96,False,3
2024-03-27,sn_week,88.4876116988287,0.1603576886895576,8523.54478874975,96,False,3
2024-03-27,lgbm_lagged,56.428612832544985,0.0765072058203367,8523.54478874975,96,False,3
2024-03-27,lgbm_perfect,52.31409853293055,0.03828702720067279,8523.54478874975,96,False,3
2024-03-28,sn_day,84.12938794408102,0.15601676548094082,7373.201707160083,96,False,3
2024-03-28,sn_week,58.08326837481713,0.001258757469814071,7373.201707160083,96,False,3
2024-03-28,lgbm_lagged,51.805611392861955,0.13840233552767947,7373.201707160083,96,False,3
2024-03-28,lgbm_perfect,51.17840152896741,0.13007010897190352,7373.201707160083,96,False,3
2024-03-29,sn_day,63.85111229109606,0.15184409494490225,6401.215007759167,96,False,3
2024-03-29,sn_week,60.25562961447917,0.22026580336425342,6401.215007759167,96,False,3
2024-03-29,lgbm_lagged,52.079483359291565,0.19198857944459888,6401.215007759167,96,False,3
2024-03-29,lgbm_perfect,77.3972917013356,0.2890467077682392,6401.215007759167,96,False,3
2024-03-30,sn_day,21.295023567256944,0.009015668775884708,6344.019429871667,96,False,3
2024-03-30,sn_week,39.540453122430556,0.07177783942915637,6344.019429871667,96,False,3
2024-03-30,lgbm_lagged,23.435881566880294,0.05633294549197542,6344.019429871667,96,False,3
2024-03-30,lgbm_perfect,22.67647966370585,0.012230645943045971,6344.019429871667,96,False,3
2024-03-31,sn_day,23.02232973833333,0.001574111611141328,6354.021368685555,96,False,3
2024-03-31,sn_week,39.304633367268515,0.025013885172688592,6354.021368685555,96,False,3
2024-03-31,lgbm_lagged,35.1614687510769,0.08673662376632792,6354.021368685555,96,False,3
2024-03-31,lgbm_perfect,35.990947966755385,0.027797329413784155,6354.021368685555,96,False,3
2024-04-01,sn_day,78.62216732592593,0.21922017715100692,8157.756203543611,96,False,4
2024-04-01,sn_week,64.05253406358796,0.129973599930236,8157.756203543611,96,False,4
2024-04-01,lgbm_lagged,72.38620365640234,0.19623564109452996,8157.756203543611,96,False,4
2024-04-01,lgbm_perfect,55.75730332257272,0.12576165545064405,8157.756203543611,96,False,4
2024-04-02,sn_day,91.45150401940509,0.07857703033058354,8853.432649362334,96,False,4
2024-04-02,sn_week,118.4790561625648,0.1623094493531148,8853.432649362334,96,False,4
2024-04-02,lgbm_lagged,118.69355568879446,0.20616878283752724,8853.432649362334,96,False,4
2024-04-02,lgbm_perfect,119.76696246382937,0.20840842852250174,8853.432649362334,96,False,4
2024-04-03,sn_day,87.11920216615277,0.045661578771385,9277.036795777778,96,False,4
2024-04-03,sn_week,139.48884710567015,0.08265418544619796,9277.036795777778,96,False,4
2024-04-03,lgbm_lagged,121.69715388449443,0.1997807168604402,9277.036795777778,96,False,4
2024-04-03,lgbm_perfect,113.18980757987954,0.2025807423609226,9277.036795777778,96,False,4
2024-04-04,sn_day,122.33790985768171,0.12553726006935614,8242.318690725639,96,False,4
2024-04-04,sn_week,68.04349841381251,0.10550541604999593,8242.318690725639,96,False,4
2024-04-04,lgbm_lagged,60.9401242474082,0.08697065820478021,8242.318690725639,96,False,4
2024-04-04,lgbm_perfect,54.647197369841145,0.08145932793375167,8242.318690725639,96,False,4
2024-04-05,sn_day,75.67830316890858,0.12271343116815943,9395.240943561666,96,False,4
2024-04-05,sn_week,124.41092722077546,0.3081233981801382,9395.240943561666,96,False,4
2024-04-05,lgbm_lagged,95.6773400986947,0.21982317535537907,9395.240943561666,96,False,4
2024-04-05,lgbm_perfect,86.33527915392908,0.2033160245901211,9395.240943561666,96,False,4
2024-04-06,sn_day,79.07545042755788,0.19844085920136026,7839.553259075834,96,False,4
2024-04-06,sn_week,63.61623273197916,0.19245076389330465,7839.553259075834,96,False,4
2024-04-06,lgbm_lagged,52.424031077978775,0.08747109886614927,7839.553259075834,96,False,4
2024-04-06,lgbm_perfect,45.00074637768546,0.08775889146811035,7839.553259075834,96,False,4
2024-04-07,sn_day,38.072303216469905,0.009961144152158463,7918.429880575,96,False,4
2024-04-07,sn_week,66.30153387920139,0.1956219175378317,7918.429880575,96,False,4
2024-04-07,lgbm_lagged,58.591572637725506,0.1472861784235037,7918.429880575,96,False,4
2024-04-07,lgbm_perfect,52.280927843692716,0.13974248959185478,7918.429880575,96,False,4
2024-04-08,sn_day,151.73817539814817,0.30673513484568077,11421.940269268334,96,False,4
2024-04-08,sn_week,136.65506710561343,0.2857819239790001,11421.940269268334,96,False,4
2024-04-08,lgbm_lagged,175.8843677544953,0.34928173025541565,11421.940269268334,96,False,4
2024-04-08,lgbm_perfect,145.49826221313938,0.28892369923374084,11421.940269268334,96,False,4
2024-04-09,sn_day,54.2512877105787,0.08958440829907055,12545.853095429444,96,False,4
2024-04-09,sn_week,169.4674503022639,0.2943140189814823,12545.853095429444,96,False,4
2024-04-09,lgbm_lagged,218.48748976481997,0.38563877426976434,12545.853095429444,96,False,4
2024-04-09,lgbm_perfect,197.91378782336963,0.3639043707265534,12545.853095429444,96,False,4
2024-04-10,sn_day,146.60205600302083,0.3258001145092315,9462.854134745277,96,False,4
2024-04-10,sn_week,130.141314180544,0.019636500396346988,9462.854134745277,96,False,4
2024-04-10,lgbm_lagged,85.43630882336636,0.16019156384869201,9462.854134745277,96,False,4
2024-04-10,lgbm_perfect,82.93055668545865,0.17841004709898958,9462.854134745277,96,False,4
2024-04-11,sn_day,76.0293930762963,0.0906759698150697,10406.470983529167,96,False,4
2024-04-11,sn_week,101.25544309655902,0.20796217048304258,10406.470983529167,96,False,4
2024-04-11,lgbm_lagged,119.4745772991108,0.27313452023538215,10406.470983529167,96,False,4
2024-04-11,lgbm_perfect,109.91730075571809,0.25319110028086894,10406.470983529167,96,False,4
2024-04-12,sn_day,254.59931158983912,0.11996830567655345,9291.754892334027,96,True,4
2024-04-12,sn_week,232.62597603093866,0.011137406488522223,9291.754892334027,96,True,4
2024-04-12,lgbm_lagged,216.06812853949336,0.16926520532046382,9291.754892334027,96,True,4
2024-04-12,lgbm_perfect,216.33908584405765,0.14129434256324766,9291.754892334027,96,True,4
2024-04-13,sn_day,220.47221523143637,0.16813862964511622,7954.325502579166,96,False,4
2024-04-13,sn_week,28.92382466138889,0.014428909587131862,7954.325502579166,96,False,4
2024-04-13,lgbm_lagged,51.67718840530723,0.03963992777634516,7954.325502579166,96,False,4
2024-04-13,lgbm_perfect,40.94637824021125,0.07031160644948783,7954.325502579166,96,False,4
2024-04-14,sn_day,41.92837693575231,0.030939504386675438,7715.608402562222,96,False,4
2024-04-14,sn_week,41.0111807375,0.026287165889008143,7715.608402562222,96,False,4
2024-04-14,lgbm_lagged,60.548653562546626,0.13833339056341343,7715.608402562222,96,False,4
2024-04-14,lgbm_perfect,45.643003739394516,0.10060179874828937,7715.608402562222,96,False,4
2024-04-15,sn_day,152.63944471363428,0.3084963837523068,11157.72675843611,96,False,4
2024-04-15,sn_week,34.38906739599537,0.02367986925584619,11157.72675843611,96,False,4
2024-04-15,lgbm_lagged,162.10071397884005,0.32197914611840095,11157.72675843611,96,False,4
2024-04-15,lgbm_perfect,141.2669337735686,0.2753764678449499,11157.72675843611,96,False,4
2024-04-16,sn_day,168.33947070574075,0.3539708923256864,8240.743447055,96,False,4
2024-04-16,sn_week,189.57102660324074,0.5224176284620248,8240.743447055,96,False,4
2024-04-16,lgbm_lagged,35.29080009014218,0.0763956624685847,8240.743447055,96,False,4
2024-04-16,lgbm_perfect,45.89358633878859,0.11647750362896513,8240.743447055,96,False,4
2024-04-17,sn_day,52.12744352576389,0.08446301463988262,9000.994584411666,96,False,4
2024-04-17,sn_week,63.24974708734953,0.05131205735124877,9000.994584411666,96,False,4
2024-04-17,lgbm_lagged,47.755815215148,0.10705234838612848,9000.994584411666,96,False,4
2024-04-17,lgbm_perfect,48.906635529919356,0.11313617320238917,9000.994584411666,96,False,4
2024-04-18,sn_day,58.89024859561804,0.13121303191111763,7956.940320255167,96,False,4
2024-04-18,sn_week,108.00700563782873,0.30784831413633723,7956.940320255167,96,False,4
2024-04-18,lgbm_lagged,28.240690239478084,0.03365747149458791,7956.940320255167,96,False,4
2024-04-18,lgbm_perfect,29.02739576532961,0.023338063431877838,7956.940320255167,96,False,4
